,Smiles
1517,C[C@@H](O)CNCC(=O)N1CCc2c(F)cccc2C1C1CCCCC1
1518,O=C(CNCC1(O)CCCCC1)N1CCc2ccccc2[C@@H]1C1CCCCC1
1519,CN(C)C(=O)N1CCC(Oc2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)n2)CC1
1520,COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c(Cl)c1
1521,COc1cc([C@H]2COc3ccccc3[C@@H]2O)ccc1O
1522,COc1cc(C[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@H]2CO)ccc1O
1523,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
1524,CC1(C)CCC(C)(C)c2cc(C3(c4ccc(/C=C/C(=O)O)cc4)OCCO3)ccc21
1525,CCC(c1ccc(-c2ccc(NC(=O)OC(C)(C)C)cc2)cc1)n1ccnc1
1526,OC[C@H]1C[C@@H](Nc2nc(Nc3ccnc(OC4CC4)c3)ncc2-c2ccc3ccccc3n2)[C@H](O)[C@@H]1O
1527,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
1528,Cc1noc([C@H]2C[C@@H]2C(=O)NCc2ccc(-c3cccc(OC(F)(F)F)c3)c3c2CN(C(=O)NC(C)(C)C)CC3)n1
1529,CSc1nc(C)cc(C(=O)NCCN2CCN(c3cccc(C)c3C)CC2)n1.Cl
1530,Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)nc3c2C(=O)NC3)c1
1531,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)[C@H]1CCNC1
1532,Cn1ccnc1[C@]1(CNC(=O)c2cc3cc(Cl)ccc3o2)NC(=O)NC1=O
1533,CCC[C@@H](CCO)Nc1nc(N)nc2cc(OC)ccc12
1534,O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccncc3)cc(-c3ccncc3)c2)c1CCC(=O)O
1535,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C)nnn4-5)CC3)cccc2n1
1536,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1
1537,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4cncn4-5)CC3)cccc2n1
1538,COc1cc(C(=O)NC(=N)Nc2ccc(C)c(NC(=O)c3ccc(CCc4ccccc4)cc3)c2)cc(OC)c1OC.Cl
1539,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1
1540,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cccc4[nH]ccc34)n2)CC1
1541,CC(C)COC(=O)[C@H](Cn1ccnc1)NC(=O)c1cc(-c2ccccc2F)on1
1542,CN(C)CCN(C)CCc1ccc(Cl)c(Cl)c1
1543,Cc1noc(C)c1-c1ccc2ncnc(N3CCC(C(=O)O)CC3)c2c1
1544,Cc1ccccc1NC(=O)c1cccc(Cn2cc(Br)c([N+](=O)[O-])n2)c1
1545,COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4ccco4)C3)C2)cc1
1546,CN1CCN(c2ncc3ncc(=O)n(CCC#N)c3n2)CC1
1547,COC(=O)COc1ccc2c(-c3cccc([N+](=O)[O-])c3)cc(=O)oc2c1
1548,COc1c2ccoc2nc2c(OC)c(OC[C@H](O)C(C)(C)O)ccc12
1549,CCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
1550,CN1CCN(c2ncc3ncc(=O)n(C)c3n2)CC1
1551,Cc1nc2c(ccc3nc(NC(=O)c4ccc5c(c4)OCCO5)sc32)s1
1552,CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccc(OC)cc4)[C@@H]3CC[C@@H]2C1=O
1553,Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1C
1554,O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccncc1
1555,O=C1CCCC=C1[C@H](O)c1ccc([N+](=O)[O-])cc1
1556,CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2
1557,C[C@H](CCC(=O)NN)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C
1558,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](OC(=O)CCN(C)C)[C@H](OC(C)=O)[C@@]2(C)O1
1559,CN=C(S)NC1CC2CCCC(C1)N2CC(C)C
1560,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
1561,COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3cc(C(F)(F)F)ccc3Cl)CC2)cc1
1562,COc1ccc([N+](=O)[O-])cc1NC1C2CC3CC(C2)CC1C3
1563,COc1ncc2ncc(=O)n(C3CC3)c2n1
1564,Oc1noc2c1CCNC2
1565,CCC(=O)O[C@@H]1[C@H](C)O[C@H](O[C@H]2[C@@H](N(C)C)[C@H](O)[C@@H](O[C@@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C/C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@H]3OC)O[C@H]2C)C[C@]1(C)O
1566,Cc1ccn2c(NC(=O)c3ccccc3)c(-c3cccs3)nc2c1
1567,Cc1ccc(-c2noc(/C=C/c3ccccc3)n2)cc1
1568,O=C(c1cccc(F)c1)N1CCC2(CC1)CCN(c1ccccc1)CC2
1569,CC1(C)CCC=[N+]1[O-]
1570,NC(N)=NOCC[C@H](N)C(=O)O
1571,Cc1cc(C(F)(F)F)n2nc(-c3cnn(C)c3C(F)(F)F)cc2n1
1572,C=CCNC(=O)c1csc(-c2ccccc2)n1
1573,Cc1cnc(CNc2cc(-c3ccc(N(C)C)cc3)ncn2)cn1
1574,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
1575,CNC(=O)c1nnn(Cc2ccccc2)c1NC(=O)C(F)(F)F
1576,CCOCC(=O)Nc1cc(C(=O)Nc2ccccc2)ccc1Cl
1577,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
1578,COc1cccc(-c2nc(C[S+]([O-])CC(=O)N3CCC4(CC3)OCCO4)c(C)o2)c1
1579,C[C@@H](N[C@H]1CCN(c2ccc(C(=O)NCCO)cc2)C1)c1cccc2ccccc12.Cl.Cl
1580,C/C(=N\NC1=NC(=O)CC(C(=O)O)S1)c1cccs1
1581,C=C1C/C(=C\C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@@]1(C)O)[C@H]23
1582,Cc1cc2nc(-c3ccc(SCC(=O)N4CCc5ccccc54)nc3)[nH]c2cc1C
1583,Cc1ccccc1-c1nc(-n2ccnc2)c2ccccc2n1
1584,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1
1585,O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1
1586,O=C(Nc1cccnc1)c1ccc(COc2cc(Cl)ccc2Cl)o1
1587,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc4c(c3)OCO4)c2c1
1588,O=[N+]([O-])c1cccc(-c2nc(-c3ccccc3)c(-c3cccs3)[nH]2)c1
1589,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC(N2CCCCC2)CC1
1590,C/C=C\C1=C(CO)C(=O)[C@@H]2O[C@]2(CC=C(C)C)C1=O
1591,O=C(NCCCN1CCOCC1)C1COc2ccccc2O1
1592,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1593,CCOc1cc(/C=N/O)ccc1OS(=O)(=O)c1ccc(C)cc1
1594,CCCCC1(C)Nc2ccccc2-c2nc3ccccc3n21
1595,O=C(c1cc(-c2ccc(Cl)cc2Cl)on1)N1CCN(C(=O)c2ccco2)CC1
1596,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2C2CCCCC2)c1
1597,Cc1ccccc1OCC(O)Cn1c(NCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C
1598,CCOc1ccccc1C1C(C#N)=C(N)Oc2[nH]nc(CC)c21
1599,COc1ncc2nc(CCc3ccccc3)c(=O)n(CCc3ccccc3)c2n1
1600,O=C(CCC1CCCCC1)Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2
1601,CCc1cc2c(nc1CC)CCN(CC/C(C)=N/OC)C2
1602,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
1603,NC1CCN(c2cccc(Cl)n2)CC1
1604,CCc1nc(SCC(=O)N2CCCc3ccccc32)c2oc3ccccc3c2n1
1605,OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
1606,O=C(Nc1ccc(Br)cc1)c1ccc(CSC2=NCCS2)cc1
1607,Cc1nnc(S(=O)(=O)c2ccc(/N=N\c3c(N)nc(N)nc3N)cc2)s1
1608,O=C(O)CCC(=O)Nc1ccc(C(=O)N2CCCCC2)cc1
1609,CSc1ccc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)O)cc1
1610,COc1cc(CC(=O)O)ccc1O
1611,CC(=O)c1ccc(N2CCC(c3cc(-c4ccc(Cl)cc4Cl)[nH]n3)CC2)c([N+](=O)[O-])c1
1612,Cc1cccc(NS(=O)(=O)c2c(C)n[nH]c2C)c1
1613,CC(C)Cn1c(C(C)C)nc([N+](=O)[O-])c1S(=O)(=O)c1ccc(F)cc1
1614,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)C(O)C(O)C(=O)O
1615,Cc1cccc(CNc2ncnc3ccc(-c4ccccc4CN(C)C)cc23)c1
1616,COc1cccc(-c2cncnc2NCc2ccccc2)c1
1617,c1ccc(CNc2nc(-c3ccoc3)nc3ccccc23)cc1
1618,c1ccc2sc(SCN(C3CCCCC3)C3CCCCC3)nc2c1
1619,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1
1620,CC(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1
1621,COc1ccc(S(=O)(=O)NC(CC(=O)NC2CCCC2)c2ccco2)cc1
1622,O=c1c(-c2cccs2)nc2cncnc2n1Cc1ccc(F)cc1
1623,O=S1(=O)[C@@H](c2ccccc2)[C@H](N2CCCCC2)[C@H]1[C@H]1C[C@H]2c3ccccc3[C@@H]1c1ccccc12
1624,CCC(CC)c1nnc(NC(=O)c2ccc3ccccc3n2)s1
1625,Cc1noc(COc2ccc(OCc3nc(C)no3)cc2)n1
1626,Nc1ccc(S(N)(=O)=O)cc1
1627,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O
1628,CN(C)CCCOc1ccc(NC2c3ccccc3CSc3ccccc32)cc1.O=C(O)C(=O)O
1629,CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C[C@@H]4CCCO4)C(=O)[C@H]3CC[C@@H]12
1630,CC(C)C(=O)C(C)(C)CCc1ccccn1
1631,CC(=O)OC[C@@H]1O[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(Cc5ccc6c(c5)OCO6)C(=O)[C@H]4CC[C@@H]23)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
1632,CCOC(=O)c1ccc(NC(=O)C2(c3ccc(OC)cc3)CCOCC2)cc1
1633,O=C1C2CCCN2C(c2ccccc2F)N1c1ccc(Cl)cc1
1634,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1
1635,Cc1ccc(OCC(=O)NNC(=O)c2cc3ccccc3o2)cc1
1636,NC1=N[C@@]2(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)CO[C@@H](CF)C[C@H]2CC1(F)F
1637,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O
1638,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1
1639,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1
1640,O=C(/C=C(\O)C(=O)N1CCN(c2ccc(-n3cccc3)cc2)CC1)c1cc(Cc2cc(F)cc(F)c2)cn(Cc2ccccc2F)c1=O
1641,CC(C)[C@@H](NC(=O)c1cc(C(F)(F)F)ccc1F)C(=O)N1CCC2(CC1)C(=O)N(C)C(=O)N2c1ccc2[nH]ncc2c1
1642,COc1ccc(C(=O)NC(C)Cc2ccccn2)cc1OC1CCN(C(C)C)CC1
1643,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1
1644,O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1Br
1645,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1
1646,COc1ccc2nc(COc3ccc(C[14CH]4SC(=O)NC4=O)cc3)n(C)c2c1.Cl
1647,CC1(C)Cc2c(c(C(=O)Nc3cc(C4CC4)ccc3F)cc3nc(Nc4c(Cl)cccc4Cl)[nH]c23)O1
1648,COc1c2ccoc2c(OC)c2oc(=O)ccc12
1649,CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4CC(F)(F)F)c4c(N)ncnn34)c2)C(=O)C1(C)C
1650,CC(c1ccc(OC(F)(F)F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
1653,COc1ccc2c(c1)CCCN(C1CCN(C(=O)C3(F)CCN(Cc4ccnc(N)c4)CC3)CC1)C2
1654,Nc1cc(CN2CCC(F)(C(=O)N3CCC(N4c5ccccc5Sc5cccnc54)CC3)CC2)ccn1
1655,O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cc1)N1Cc2ccncc2C1
1656,Cl.O=C1C2CCCN2C(=O)N1CCCCNCCOc1ccccc1
1657,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
1658,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
1659,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
1660,O=C(O)C(Cl)(Cl)Cl
1661,CN(c1ncnc2[nH]ccc12)[C@H]1CN(S(=O)(=O)c2cccc(C#N)c2)CC12CC2
1662,COc1cccc(C2(O)CCCCC2CN(C)C)c1
1663,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
1664,O=S(=O)(Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12)C1CC1
1665,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4
1666,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
1667,COc1cc(Nc2nc3c(s2)CCCC3c2ccccc2)ccc1-c1cnc(C)s1
1668,Cc1cn(-c2ccc(Nc3nc4c(s3)CCCC4c3ccccc3)cc2C)cn1
1669,COc1cc(Nc2ncc(C(O)c3ccc(Cl)cc3)s2)ccc1-n1cnc(C)c1
1670,COc1cc(Nc2nc(C)c(Cc3cccc(Cl)c3)s2)ccc1-n1cnc(C)c1
1671,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
1672,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
1673,O=C(CNC(=O)c1ccsc1)NC(c1ccccc1)c1ccc(Cl)cc1
1674,O=C(CNC(=O)C1CCCC1)NC(c1ccccc1)c1ccc(Cl)cc1
1675,O=C(CNC(=O)c1ccc(F)cc1)NC(c1ccccc1)c1ccc(Cl)cc1
1676,CC1(C)CN2C(CS/C(=N\C3CCCCC3)NC3CCCCC3)=CSC2=N1
1677,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br
1678,COCCOc1cccc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)c1
1679,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1
1680,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21
1681,Cc1c2c(n3c1CCN(C(=O)[C@H](C)O)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O
1682,CCCCOc1cccc(CCNCC(=O)N(C)C)c1
1683,CCCCOc1cccc(CCNCC(=O)N(CC)CC)c1
1684,CCCCOc1cccc(CCNC(C)C(=O)N(C)C)c1
1685,Cn1nc(-c2ccc(OCCCN3CCCCC3)cc2)c2c(c1=O)CCCC2
1686,Nc1ccc(-c2cnc(NC(=O)CN(Cc3ccccc3)C(=O)c3ccncc3)s2)cn1
1687,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)Cc1c[nH]c3ccccc13)CC2
1688,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc(Cl)c1)CC2
1689,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCCCC3)C2=O)cc1
1690,Fc1cc(OC(F)(F)C(F)F)cc([C@@](Cc2ccccc2)(Nc2nc3ccccc3[nH]2)c2ccc(Cl)cn2)c1
1691,Cn1c(N2CCO[C@@H](c3ccccc3F)C2)nc(-c2ccncn2)cc1=O
1692,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C.Cl
1693,CSc1ccccc1C(=O)N(C1CCCC1)[C@H]1CCNC1
1694,O=C(c1ccccc1C(F)(F)F)N(C1CCC1)[C@H]1CCNC1
1695,O=C(c1ccccc1C(F)(F)F)N(c1ccccc1)[C@H]1CCNC1
1696,CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1
1697,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)CC(F)(F)F)Cc1cc(F)c(F)cc1F
1698,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)c1ccc(C#N)cn1
1699,Nc1cc(CN2CCC(F)(C(=O)N3CCC(N4c5ccccc5Sc5ccccc54)CC3)CC2)ccn1
1700,COc1ccc(Cn2c(N3CCC(n4cc(C)cn4)CC3)nc3ccccc32)cc1
1701,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1
1702,CCN(CC)C(=O)c1cc(C2=CC3(CCNCC3)Oc3ccccc32)cs1
1703,COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2CCN(C)C)c1
1704,COc1cccc(CNC(=O)c2cn(C)c3nc(-c4cn[nH]c4)ccc23)c1
1705,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl
1706,Fc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1
1707,CC(C)S(=O)(=O)NC1Cc2ccc(-c3ccc(F)nc3)cc2C1
1708,Cc1cc(-c2ccc(CCC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1
1709,CC(C)S(=O)(=O)NC1Cc2ccc(-c3ccc(Cl)cn3)cc2C1
1710,CN1C(=O)c2c3c(c(O)c(=O)n2[C@]12CC[C@@H]1C[C@@]12CO)C(=O)N(Cc1ccc(F)c(Cl)c1)CC3
1711,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl
1712,CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1
1714,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O
1715,Cc1cc2c(cc1F)c(C#N)c(-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)cn1)n2-c1ncccn1
1716,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2ccccn2)cn1
1717,O=C(c1cccc2ccccc12)c1cn(CCCC(O)CF)c2ccccc12
1718,C[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O
1719,CC1(CC(=O)NCc2ccc(C(C)(C)C)cc2)CC2(CCCCC2)OO1
1720,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cnco2)cc1
1721,COc1ccc2nc(COc3ccc(C[14CH]4SC(=O)NC4=O)cc3)n(C)c2c1.Cl
1722,COC(=O)C(C)(C)C(c1ccc(Nc2ccccc2)cc1)n1cncn1
1723,C#Cn1c(C#CCCO)nc(-c2ccc(F)cc2)c1-c1ccncc1
1724,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@H]3c1ccc3c(c1)OCO3)OCO2
1725,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1Cl
1726,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
1727,O=C(Nc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)c(Cl)c1)c1ccccn1
1728,Cc1ccnc(SC(F)(F)c2nc3ccccc3o2)n1
1729,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2
1730,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21
1731,Cc1c(COc2cccc(OCC3CCOCC3)c2)[nH]c2ccc(C(=O)O)cc2c1=O
1732,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1
1733,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
1734,Cc1cc(CO)ccc1Sc1ccccc1N1CCNCC1
1735,Nc1c2c(nc3ccccc13)CCCC2
1736,O=C(C(O)C1([C@H]2COC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC2CCC(C1)N2
1737,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
1738,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1
1739,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
1740,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cnccn4)nc31)[C@H](O)[C@@H]2O
1741,CC(c1ccc2c(c1)[nH]c1ccccc12)n1ccnc1
1742,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
1743,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
1744,FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1
1745,COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1
1746,FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1
1747,Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1
1748,Cc1cccc(-c2ccc(NC[C@H]3CC[C@]4(CC3)CN(c3cccnn3)C(=O)O4)nc2)n1
1749,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@@H](C)CNC2=O)CC1
1750,C[C@@H]1CCCN1CCCOc1ccc2c(c1)cc1n2CCNC1=O
1751,O=c1[nH]c(=O)n(C2CCCO2)cc1F
1752,COc1ccc2nc(COc3ccc(CC(O)C(N)=O)cc3)n(C)c2c1
1753,COc1ccc2nc(COc3ccc(CC4(O)SC(=O)NC4=O)cc3)n(C)c2c1
1754,O.O.O.O.O.O.[Cl-].[Cl-].[Sr+2]
1755,Cc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1
1756,COc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1
1757,CS(=O)(=O)Nc1cccc(CC(=O)Nc2cc(-c3ccnc(F)c3)cs2)c1
1758,O=C(O)C1CN(Cc2ccc(OCc3ccccc3)cc2Cl)C1
1759,O=C(O)C1CN(Cc2ccc(OCc3cccc(C(F)(F)F)c3)cc2F)C1
1760,O=C1N(c2ccc(F)cc2)CCc2nc(COc3ccccc3)cn21
1761,CC(C)(O)c1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1
1762,CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](O)CC3)nc21
1763,CCNC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1
1764,CCNC(=O)N[C@H]1CC[C@@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1
1765,CCOC(=O)n1ccn(C)c1=S
1766,N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O
1767,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
1768,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
1769,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
1770,Cc1cc(C(=O)O)nc(N2C[C@H]3C[C@@H](c4ccccc4C(F)(F)F)C[C@H]3C2)n1
1771,ClCC(Cl)Cl
1772,CN(C)c1nc(-c2ccc3c(c2)OCO3)nc2ccccc12
1773,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
1774,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cncnc32)cc1
1775,COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)cc3)cc2)[nH]1)C(C)C
1776,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
1777,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
1779,C[S+](C)[O-]
1780,CCCCNc1nc(N)nc2cccc(C(=O)N[C@H](C)c3ccccc3)c12
1781,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
1782,O=C(/C=C/c1cc([N+](=O)[O-])ccc1Cl)c1ccc[nH]1
1783,O=C(/C=C/c1cccc(Br)c1)c1ccc[nH]1
1784,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
1785,Nc1ncc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1
1786,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
1787,C[C@H](COc1ccc(-c2ccc(=O)n(C)n2)cc1)CN1CCC[C@H]1C
1788,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
